year,state,state_abb,division,region,total_pop,male_pop,female_pop,med_age,predominant_education,bachelor_degree,med_income,unemployed,below_poverty,food_stamps,gini_index,health_insurance,no_health_insurance,employer_health_insurance,medicare,medicaid,housing_units,med_home_value,med_gross_rent,med_year_built,household_size,occupied_housing,renter_occupied,owner_occupied,mortgaged_housing,predominant_heat,gas_heat,electric_heat,no_heat
2006,Minnesota,MN,West North Central,North Central,5167101,2567888,2599213,36.8,some college or associate's degree,1030675,54023,NA,491633,101402,0.43,NA,NA,NA,NA,NA,2282837,208200,701,1973,2.53,0.8946311103245654,0.2370326157263121,0.7629673842736879,0.48999249617909646,utility gas,0.6823752862585608,0.12915114696834007,0.00484111762393031
2006,Mississippi,MS,East South Central,South,2910540,1412001,1498539,35.4,high school graduate (includes equivalency),345362,34473,NA,592743,186727,0.471,NA,NA,NA,NA,NA,1241439,88600,584,1979,2.706,0.8663502596583481,0.29307005627970073,0.7069299437202993,0.3495548311274255,electricity,0.34454185459884096,0.4530845980692148,0.00238860979934376
2006,Missouri,MO,West North Central,North Central,5842713,2851831,2990882,37.2,high school graduate (includes equivalency),933510,42841,NA,769584,239092,0.449,NA,NA,NA,NA,NA,2622995,131900,607,1973,2.535,0.8787767418542544,0.2933540474797041,0.7066459525202958,0.41465995932131017,utility gas,0.5552021733367982,0.28308692262606905,0.001899326992699001
2006,Montana,MT,Mountain,West,944632,471157,473475,39.5,high school graduate (includes equivalency),173007,40627,NA,125655,28942,0.426,NA,NA,NA,NA,NA,432080,155500,571,1973,2.538,0.8613914089983337,0.3010639727021145,0.6989360272978855,0.3594959266802444,utility gas,0.5737499664150031,0.16582390714420053,0.0024288669765442383
2006,Nebraska,NE,West North Central,North Central,1768331,876751,891580,36,some college or associate's degree,305703,45474,NA,197037,47769,0.43,NA,NA,NA,NA,NA,774571,119200,593,1968,2.523,0.9048725036181319,0.3210056385613679,0.6789943614386321,0.3977840636946129,utility gas,0.6519914736733972,0.2209040531440116,0.0030917921265594503
2006,Nevada,NV,Mountain,West,2495529,1272447,1223082,35.6,high school graduate (includes equivalency),341416,52998,NA,253713,36069,0.434,NA,NA,NA,NA,NA,1065267,315200,917,1991,2.664,0.8794302273514527,0.38013701554607676,0.6198629844539233,0.42568764450602525,utility gas,0.6297367286204084,0.30613196872851794,0.001507213704116444
2006,New Hampshire,NH,New England,Northeast,1314895,647282,667613,39.3,bachelor's degree or higher,286416,59683,NA,102404,23127,0.417,NA,NA,NA,NA,NA,589840,253200,861,1974,2.606,0.8553217821782179,0.2791876361488435,0.7208123638511564,0.43871049776210497,"fuel oil, kerosene, etc.",0.19298398622010177,0.07790042873877856,0.004707603324459914
2006,New Jersey,NJ,Middle Atlantic,Northeast,8724560,4260169,4464391,38.2,bachelor's degree or higher,1963714,64470,NA,741873,125306,0.458,NA,NA,NA,NA,NA,3472782,366600,974,1963,2.783,0.9028755620133945,0.32696069832785307,0.673039301672147,0.4333502650036772,utility gas,0.7051854734028812,0.10657217851117369,0.0020334939674500636
2006,New Mexico,NM,Mountain,West,1954599,963767,990832,35.2,some college or associate's degree,313826,40629,NA,353694,63047,0.457,NA,NA,NA,NA,NA,850153,141200,617,1979,2.692,0.8540027500932185,0.3031790565993557,0.6968209434006444,0.36988400911365366,utility gas,0.6787391206735782,0.13264686315911262,0.0021817190127721466
2006,New York,NY,Middle Atlantic,Northeast,19306183,9349093,9957090,37.4,bachelor's degree or higher,4003965,51384,NA,2662199,681594,0.495,NA,NA,NA,NA,NA,7907514,303400,875,1954,2.724,0.8964101739181239,0.4440275177276149,0.555972482272385,0.32673669626130286,utility gas,0.5173412076334551,0.08740930221534524,0.004354594056522961
2006,North Carolina,NC,South Atlantic,South,8856505,4343478,4513027,36.6,high school graduate (includes equivalency),1451078,42625,NA,1261078,304554,0.458,NA,NA,NA,NA,NA,4026558,137200,656,1982,2.564,0.85782149418933,0.31941177764884765,0.6805882223511523,0.39503019700697223,electricity,0.2584170317434399,0.5296294108859466,0.002490686344333696
2006,North Dakota,ND,West North Central,North Central,635867,317246,318621,37.1,some college or associate's degree,104759,41919,NA,69356,16975,0.434,NA,NA,NA,NA,NA,306982,99700,497,1971,2.335,0.8871920829234288,0.33297350487604277,0.6670264951239573,0.3225661439432931,utility gas,0.41760662671836446,0.33903918458465515,0.00818058982493244
2006,Ohio,OH,East North Central,North Central,11478006,5591589,5886417,37.6,high school graduate (includes equivalency),1744806,44532,NA,1486363,417221,0.449,NA,NA,NA,NA,NA,5045356,135200,627,1964,2.551,0.8918114004244696,0.29987003017664604,0.700129969823354,0.4290914258577591,utility gas,0.6853359013189448,0.1914201247870322,0.0021246776868393998
2006,Oklahoma,OK,West South Central,South,3579212,1763175,1816037,36.2,high school graduate (includes equivalency),511983,38770,NA,587591,145576,0.46,NA,NA,NA,NA,NA,1607416,94500,580,1974,2.584,0.8618179736919379,0.3139341658846459,0.686065834115354,0.3548527574691306,utility gas,0.5880487980942756,0.2965964051108063,0.0013441131884790298
2006,Oregon,OR,Pacific,West,3700758,1833458,1867300,37.6,some college or associate's degree,689016,46230,NA,480613,154726,0.444,NA,NA,NA,NA,NA,1586600,236600,714,1976,2.553,0.9136909113828312,0.3521779559649077,0.6478220440350924,0.41918946174209,electricity,0.3847241632877181,0.4698302086969238,0.001975632940644095
2006,Pennsylvania,PA,Middle Atlantic,Northeast,12440621,6043132,6397489,39.6,high school graduate (includes equivalency),2145172,46259,NA,1448228,359597,0.455,NA,NA,NA,NA,NA,5453647,145200,664,1958,2.567,0.8885069018951905,0.28283332332425914,0.7171666766757409,0.3996378936883887,utility gas,0.5147900065275673,0.17782472067975855,0.0020016084685435436
2006,Rhode Island,RI,New England,Northeast,1067610,514651,552959,38.4,bachelor's degree or higher,210956,51814,NA,114066,24388,0.442,NA,NA,NA,NA,NA,449574,295700,840,1955,2.632,0.9022474609296801,0.37012329060935295,0.6298767093906471,0.40039904442872587,utility gas,0.4759619058889078,0.0759219677191114,7.001506309984296e-4
2006,South Carolina,SC,South Atlantic,South,4321249,2102537,2218712,37.1,high school graduate (includes equivalency),647137,41100,NA,656154,165344,0.462,NA,NA,NA,NA,NA,1975816,122400,640,1982,2.608,0.8386297104588687,0.2966327857098887,0.7033672142901113,0.38288939860796756,electricity,0.2523455350644366,0.6413778577627464,0.0029191697174011967
2006,South Dakota,SD,West North Central,North Central,781919,392394,389525,37.3,high school graduate (includes equivalency),125537,42791,NA,102184,22515,0.439,NA,NA,NA,NA,NA,352289,112600,522,1971,2.502,0.8869905106318959,0.30807067400160654,0.6919293259983935,0.35833931800311675,utility gas,0.500500836861593,0.21772162431154932,0.005475603004381122
2006,Tennessee,TN,East South Central,South,6038803,2950108,3088695,37.2,high school graduate (includes equivalency),874288,40315,NA,952256,293017,0.468,NA,NA,NA,NA,NA,2681320,123100,613,1979,2.543,0.8858036340309997,0.30102483113506123,0.6989751688649388,0.39286992973610013,electricity,0.37104730997089413,0.534836722140285,0.002444926010147685
2006,Texas,TX,West South Central,South,23507783,11705673,11802110,33.1,high school graduate (includes equivalency),3595521,44922,NA,3868689,797179,0.474,NA,NA,NA,NA,NA,9224920,114000,711,1980,2.899,0.8790740732710961,0.3475407761966748,0.6524592238033252,0.365194494911609,electricity,0.4023026151911834,0.5407930906746601,0.004398605665433692
2006,Utah,UT,Mountain,West,2550063,1282354,1267709,28.4,some college or associate's degree,410477,51309,NA,265432,44709,0.41,NA,NA,NA,NA,NA,901322,188500,697,1980,3.133,0.90314893012708,0.2802102630376351,0.7197897369623649,0.4828307752390378,utility gas,0.8512262477457778,0.09911206985509098,9.766248826821682e-4
2006,Vermont,VT,New England,Northeast,623908,306596,317312,40.6,bachelor's degree or higher,138510,47665,NA,62281,22717,0.42,NA,NA,NA,NA,NA,309566,193000,716,1969,2.458,0.8198833205196954,0.2813898695076593,0.7186101304923407,0.39961106839898436,"fuel oil, kerosene, etc.",0.13905393053016454,0.03633061211624535,0.005078642123179726
2006,Virginia,VA,South Atlantic,South,7642884,3757523,3885361,36.9,bachelor's degree or higher,1659956,56277,NA,708568,174266,0.456,NA,NA,NA,NA,NA,3230821,244200,846,1978,2.631,0.899174234660478,0.30112413775773467,0.6988758622422654,0.4592752120900539,electricity,0.3495215779579914,0.47414297275350586,0.0022804950378149105
2006,Washington,WA,Pacific,West,6395798,3184373,3211425,36.7,some college or associate's degree,1296339,52583,NA,736963,206900,0.443,NA,NA,NA,NA,NA,2699658,267600,779,1977,2.587,0.9156389438958564,0.3446158277479134,0.6553841722520867,0.4422056423443266,electricity,0.35231108550789836,0.5182239497198929,0.0027581888028376414
2006,West Virginia,WV,South Atlantic,South,1818470,890990,927480,40.7,high school graduate (includes equivalency),208526,35059,NA,307020,91642,0.447,NA,NA,NA,NA,NA,877587,89700,499,1970,2.447,0.8467126336192309,0.2533738681997782,0.7466261318002217,0.3116021545442218,utility gas,0.4509234736173466,0.36342899131165013,0.00132290085376226
2006,Wisconsin,WI,East North Central,North Central,5556506,2758587,2797919,37.6,high school graduate (includes equivalency),925501,48772,NA,591850,131453,0.424,NA,NA,NA,NA,NA,2532958,163500,658,1969,2.492,0.8804172828763841,0.29547680331470905,0.704523196685291,0.4270228720728887,utility gas,0.6652063173188165,0.12173304754132176,0.002841627579527008
2006,Wyoming,WY,Mountain,West,515004,259215,255789,37.5,some college or associate's degree,77148,47423,NA,46774,10320,0.413,NA,NA,NA,NA,NA,239088,148900,601,1974,2.484,0.867053135247273,0.3047968664074635,0.6952031335925365,0.3653257378036539,utility gas,0.6326615276263615,0.1990477660611089,0.0030679877666399745
2007,Alabama,AL,East South Central,South,4627851,2238295,2389556,37.3,high school graduate (includes equivalency),651409,40554,NA,759835,177891,0.471,NA,NA,NA,NA,NA,2137012,115600,601,1978,2.548,0.8499311187770588,0.29096747091498,0.70903252908502,0.3664457663316818,electricity,0.3373961426251973,0.5491944395046449,0.0024775465462175297
2007,Alaska,AK,Pacific,West,683478,357280,326198,33.3,some college or associate's degree,109607,64333,NA,59625,17462,0.409,NA,NA,NA,NA,NA,282271,231300,918,1981,2.891,0.8375674440519926,0.36969220162337524,0.6303077983766248,0.3770631768761226,utility gas,0.48862410699557146,0.09402718032662073,0.002440561540641483
2007,Arizona,AZ,Mountain,West,6338755,3173292,3165463,34.9,some college or associate's degree,1032587,49889,NA,881257,155043,0.448,NA,NA,NA,NA,NA,2667550,237700,819,1986,2.815,0.8440501583850349,0.31907009672465053,0.6809299032753495,0.4079218758786152,electricity,0.36909572356061127,0.5628150612956608,0.008877455757066478
2007,Arkansas,AR,West South Central,South,2834797,1387235,1447562,37,high school graduate (includes equivalency),360240,38134,NA,492052,131688,0.462,NA,NA,NA,NA,NA,1287472,101000,573,1979,2.571,0.856511054220985,0.3227387565813696,0.6772612434186305,0.3448789565909006,utility gas,0.44757756630338774,0.40685695734420085,0.0014908400393929995
2007,California,CA,Pacific,West,36553215,18281748,18271467,34.7,bachelor's degree or higher,6883524,59948,NA,4433014,525622,0.469,NA,NA,NA,NA,NA,13308705,532300,1078,1973,2.996,0.916743740281267,0.4199522780384556,0.5800477219615444,0.40438750426882253,utility gas,0.6797627212665007,0.23540818079528733,0.02754463032855895
2007,Colorado,CO,Mountain,West,4861515,2451108,2410407,35.7,bachelor's degree or higher,1121268,55212,NA,569386,91624,0.452,NA,NA,NA,NA,NA,2127358,233900,788,1979,2.614,0.8743074743414132,0.31170371485484943,0.6882962851451506,0.46192131272686593,utility gas,0.7583035164640195,0.15770888161874014,0.0028134938023027314
2007,Connecticut,CT,New England,Northeast,3502309,1706150,1796159,39.1,bachelor's degree or higher,817740,65967,NA,268880,74637,0.481,NA,NA,NA,NA,NA,1438548,309200,931,1962,2.652,0.918088238974299,0.2997431692251313,0.7002568307748688,0.4620832951003373,"fuel oil, kerosene, etc.",0.31200244716115677,0.14661539137163684,0.0014840457510104383
2007,Delaware,DE,South Atlantic,South,864764,418659,446105,37.8,high school graduate (includes equivalency),149873,54610,NA,87956,23266,0.435,NA,NA,NA,NA,NA,388619,239700,910,1978,2.633,0.8452417406251367,0.27501468900410075,0.7249853109958992,0.43572496455397186,utility gas,0.3915433957324257,0.3008034048045982,0.0017961683770857625
2007,Florida,FL,South Atlantic,South,18251243,8964955,9286288,40,high school graduate (includes equivalency),3242444,47804,NA,2158832,412606,0.469,NA,NA,NA,NA,NA,8716601,230400,925,1983,2.575,0.8132711363064571,0.2938727260416196,0.7061272739583804,0.3773181771197282,electricity,0.048528416015889496,0.9111126314720354,0.016959610436509728
2007,Georgia,GA,South Atlantic,South,9544750,4698253,4846497,34.8,high school graduate (includes equivalency),1644696,49136,NA,1323828,271505,0.464,NA,NA,NA,NA,NA,3961643,164500,768,1985,2.793,0.8625499571768582,0.3146367622980204,0.6853632377019796,0.429246401051281,electricity,0.4464298099420125,0.4645620647827188,0.0022867243273931373
2007,Hawaii,HI,Pacific,West,1283388,645483,637905,38.1,some college or associate's degree,255364,63746,NA,100051,26917,0.422,NA,NA,NA,NA,NA,506751,555400,1194,1975,2.919,0.8676549232265945,0.4043053549700354,0.5956946450299646,0.348843909533479,no fuel used,0.023036946905170747,0.3535098991323334,0.594011621956628
2007,Idaho,ID,Mountain,West,1499402,752500,746902,34.3,some college or associate's degree,231462,46253,NA,177806,34588,0.436,NA,NA,NA,NA,NA,631022,178100,654,1979,2.675,0.8883477913606815,0.27947239134661866,0.7205276086533813,0.4478480940442647,utility gas,0.49970476321296114,0.3238007231963351,0.002456441424486279
2007,Illinois,IL,East North Central,North Central,12852548,6332498,6520050,35.9,bachelor's degree or higher,2461837,54124,NA,1496248,382846,0.466,NA,NA,NA,NA,NA,5246116,208800,783,1965,2.7,0.9072576740582938,0.29940463221642083,0.7005953677835792,0.445698875129715,utility gas,0.8109431527452323,0.13094540504527816,0.0028542440413322273
2007,Indiana,IN,East North Central,North Central,6345289,3125322,3219967,36.5,high school graduate (includes equivalency),914471,47448,NA,757813,204735,0.429,NA,NA,NA,NA,NA,2777953,122900,638,1970,2.577,0.8863641681482732,0.28369826640208784,0.7163017335979122,0.45144032314441607,utility gas,0.6327782646801051,0.24352692912823004,0.002044042143088636
2007,Iowa,IA,West North Central,North Central,2988047,1474159,1513888,38,high school graduate (includes equivalency),479617,47292,NA,317946,98407,0.426,NA,NA,NA,NA,NA,1329388,117900,567,1964,2.461,0.9134677009270431,0.26311294985889605,0.7368870501411039,0.42711533427411713,utility gas,0.6600033104047999,0.15743115881461156,0.003299699510768286
2007,Kansas,KS,West North Central,North Central,2775997,1373442,1402555,36.3,high school graduate (includes equivalency),515602,47451,NA,300210,68388,0.444,NA,NA,NA,NA,NA,1219100,121200,623,1970,2.55,0.8931465835452382,0.2984364022097012,0.7015635977902988,0.4100377327536707,utility gas,0.7074680736750747,0.18663709377453885,8.486134262767086e-4
2007,Kentucky,KY,East South Central,South,4241474,2075382,2166092,37.4,high school graduate (includes equivalency),568138,40267,NA,714080,205888,0.465,NA,NA,NA,NA,NA,1906198,114300,563,1976,2.562,0.8686227768573884,0.2928068985551711,0.7071931014448289,0.382967037002452,electricity,0.42066426012838765,0.4501714311252731,0.0017484344113634345
2007,Louisiana,LA,West South Central,South,4293204,2088309,2204895,35.7,high school graduate (includes equivalency),559289,40926,NA,775425,193696,0.478,NA,NA,NA,NA,NA,1858586,126800,651,1976,2.688,0.8593150922260256,0.3206145346190716,0.6793854653809285,0.3330849366131026,electricity,0.3970425349271278,0.5524913421797233,0.0016542369315595473
2007,Maine,ME,New England,Northeast,1317207,642050,675157,41.7,high school graduate (includes equivalency),246687,45888,NA,154224,66779,0.44,NA,NA,NA,NA,NA,696681,176000,650,1970,2.422,0.7807762806793928,0.26049173456481456,0.7395082654351854,0.38169693159423035,"fuel oil, kerosene, etc.",0.03526230255610789,0.03843905344589228,0.0018053063505603436
2007,Maryland,MD,South Atlantic,South,5618344,2715986,2902358,37.4,bachelor's degree or higher,1308931,68080,NA,453699,101626,0.442,NA,NA,NA,NA,NA,2318430,347000,1000,1974,2.698,0.8982190534111446,0.3007767743695191,0.6992232256304809,0.4843540671920222,utility gas,0.44915479687945686,0.3724881846356565,0.0027429124621000758
2007,Massachusetts,MA,New England,Northeast,6449755,3127452,3322303,38.5,bachelor's degree or higher,1655968,62365,NA,621286,161642,0.467,NA,NA,NA,NA,NA,2722323,366400,946,1956,2.633,0.8996482048603344,0.34909251559633553,0.6509074844036645,0.42199401026255884,utility gas,0.46600450036808944,0.13321693840228357,0.0017569482751651298
2007,Michigan,MI,East North Central,North Central,10071822,4958632,5113190,37.6,high school graduate (includes equivalency),1643452,47950,NA,1376658,399598,0.448,NA,NA,NA,NA,NA,4526914,153100,683,1968,2.617,0.8502496402626601,0.25165088034394323,0.7483491196560568,0.440659133352213,utility gas,0.782044303894485,0.06894921209548333,0.002715505583647938
2007,Minnesota,MN,West North Central,North Central,5197621,2589986,2607635,37.1,some college or associate's degree,1061464,55802,NA,481947,104058,0.436,NA,NA,NA,NA,NA,2304473,213600,711,1973,2.52,0.8950770957177628,0.24758651483191052,0.7524134851680895,0.48207507746890504,utility gas,0.6773650409345895,0.1351168697437946,0.005507395472203409
2007,Mississippi,MS,East South Central,South,2918785,1413634,1505151,35.4,high school graduate (includes equivalency),347470,36338,NA,581534,136089,0.48,NA,NA,NA,NA,NA,1254936,96000,609,1979,2.702,0.8606327334621049,0.28713407571393257,0.7128659242860674,0.3520187483664506,electricity,0.3428135465478561,0.4714283465689665,0.0023063981948799996
2007,Missouri,MO,West North Central,North Central,5878415,2865354,3013061,37.5,high school graduate (includes equivalency),952215,45114,NA,742486,233610,0.45,NA,NA,NA,NA,NA,2647379,138600,618,1973,2.545,0.8724198537496898,0.29338689467472223,0.7066131053252778,0.41634084126224463,utility gas,0.549717140350862,0.2963947409667193,0.0018998746983277812
2007,Montana,MT,Mountain,West,957861,478877,478984,39.1,high school graduate (includes equivalency),172811,43531,NA,131790,26878,0.443,NA,NA,NA,NA,NA,435586,170000,579,1973,2.575,0.8539163333991451,0.30377143410206636,0.6962285658979336,0.3482343326002213,utility gas,0.5804266118928685,0.17758647574700098,9.920581577291816e-4
2007,Nebraska,NE,West North Central,North Central,1774571,879144,895427,36.1,some college or associate's degree,313616,47085,NA,192822,48700,0.429,NA,NA,NA,NA,NA,780592,122200,614,1968,2.536,0.8964068296882366,0.31236994946607827,0.6876300505339218,0.39792618935372126,utility gas,0.6610354309102966,0.21908370109528275,0.002295177554706972
2007,Nevada,NV,Mountain,West,2565382,1301954,1263428,35.7,some college or associate's degree,367078,55062,NA,269953,37815,0.437,NA,NA,NA,NA,NA,1102409,311300,980,1992,2.689,0.8654383264287574,0.39587471320148376,0.6041252867985163,0.40395352360149456,utility gas,0.6410839071050566,0.29835430845003547,0.002118299867828989
2007,New Hampshire,NH,New England,Northeast,1315828,647176,668652,39.8,bachelor's degree or higher,291319,62369,NA,90204,22515,0.417,NA,NA,NA,NA,NA,594126,261800,892,1974,2.624,0.8441054591113669,0.25891466685277315,0.7410853331472268,0.44564620972655633,"fuel oil, kerosene, etc.",0.20161314443524989,0.0757998424741528,0.003974038145182999
2007,New Jersey,NJ,Middle Atlantic,Northeast,8685920,4251992,4433928,38.4,bachelor's degree or higher,1981216,67035,NA,729211,130934,0.464,NA,NA,NA,NA,NA,3498786,372300,1026,1964,2.758,0.9002865565370388,0.32728300173655756,0.6727169982634424,0.43273266784536124,utility gas,0.7188351413214981,0.1041896435136242,0.0026937277573010022
2007,New Mexico,NM,Mountain,West,1969915,977250,992665,36,high school graduate (includes equivalency),314307,41452,NA,349159,67436,0.459,NA,NA,NA,NA,NA,862095,155400,637,1979,2.681,0.8523967776173159,0.2998665028230366,0.7001334971769634,0.3643728359403546,utility gas,0.6761489126307926,0.13715644208930566,0.0014179822466445396
2007,New York,NY,Middle Atlantic,Northeast,19297729,9363428,9934301,37.7,bachelor's degree or higher,4089984,53514,NA,2570014,675890,0.5,NA,NA,NA,NA,NA,7940072,311000,907,1954,2.718,0.8941908839113801,0.44481361814325193,0.5551863818567481,0.32262415252657656,utility gas,0.5199911548548297,0.08794144739251318,0.004315811119530588
2007,North Carolina,NC,South Atlantic,South,9061032,4425403,4635629,36.8,high school graduate (includes equivalency),1527088,44670,NA,1258988,317134,0.465,NA,NA,NA,NA,NA,4124066,145700,678,1983,2.559,0.8585883446094219,0.3170467751615067,0.6829532248384933,0.3986987599131537,electricity,0.2541346418611219,0.5432818159353268,0.002756945670208635
